City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,howrah,22.5892,88.3103,19.0,94,75,3.09,IN,1706663171
362,tual,-5.6667,132.75,28.63,77,100,6.83,ID,1706663172
363,brookings,44.3114,-96.7984,2.0,93,0,3.6,US,1706663172
364,sosnovo-ozerskoye,52.5249,111.5418,-36.07,100,93,1.01,RU,1706663172
365,nehe,48.4833,124.8333,-25.02,92,100,1.86,CN,1706663172
366,antofagasta,-23.65,-70.4,20.6,81,67,2.08,CL,1706663172
367,tamanrasset,22.785,5.5228,11.95,37,0,6.69,DZ,1706663172
368,itamaraca,-7.7478,-34.8256,28.03,73,0,3.1,BR,1706663172
369,bucerias,20.75,-105.3333,26.1,65,75,0.0,MX,1706663173
370,villa gesell,-37.2639,-56.973,21.14,74,34,6.29,AR,1706663173
371,verkhnevilyuysk,63.4453,120.3167,-25.56,99,100,1.7,RU,1706663173
372,selfoss,63.9331,-20.9971,-3.31,60,98,7.05,IS,1706663173
373,coquimbo,-29.9533,-71.3436,17.85,88,40,3.6,CL,1706663173
374,west wodonga,-36.1257,146.8486,28.36,29,0,2.0,AU,1706663173
375,rujewa,-8.7,34.3833,18.6,97,100,0.35,TZ,1706663173
376,acapulco de juarez,16.8634,-99.8901,27.9,78,75,1.54,MX,1706663173
377,kirensk,57.7853,108.1119,-41.13,100,49,0.89,RU,1706663174
378,nagqu,31.5,92.0,-12.33,53,100,1.69,CN,1706663174
379,fort st. john,56.2499,-120.8529,7.94,46,40,8.23,CA,1706663174
380,dalton,34.7698,-84.9702,11.82,83,100,2.06,US,1706663174
381,sydney,-33.8679,151.2073,27.97,75,75,7.2,AU,1706662330
382,inari,68.906,27.0288,1.11,75,100,10.08,FI,1706663174
383,kruisfontein,-34.0033,24.7314,18.82,84,100,2.52,ZA,1706663175
384,zouerate,22.7187,-12.4521,17.19,12,0,3.15,MR,1706663175
385,santiago del torno,-17.9833,-63.3833,26.1,89,13,2.46,BO,1706663175
386,mettur,11.8,77.8,20.47,86,85,0.96,IN,1706663175
387,dunda,-8.1167,34.25,18.44,92,100,0.45,TZ,1706663175
388,chulakkurgan,43.765,69.1814,-4.39,76,100,10.26,KZ,1706663175
389,shenjiamen,29.9576,122.298,10.51,95,87,3.92,CN,1706663176
390,ulety,51.3572,112.4849,-27.17,94,16,1.4,RU,1706663176
391,oranjemund,-28.55,16.4333,17.74,94,6,2.09,NA,1706663176
392,chonchi,-42.6128,-73.8092,18.56,87,100,1.19,CL,1706662918
393,choibalsan,48.0667,114.5,-27.83,89,5,4.51,MN,1706663176
394,mytilene,39.11,26.5547,5.68,69,41,11.6,GR,1706663176
395,pasighat,28.0667,95.3333,13.42,67,92,1.34,IN,1706663176
396,prainha,-1.8,-53.48,26.01,73,100,1.66,BR,1706663176
397,ciudad lazaro cardenas,17.9583,-102.2,25.57,73,100,1.2,MX,1706662880
398,viedma,-40.8135,-62.9967,24.37,59,5,4.42,AR,1706663177
399,arkhangel'sk,64.5401,40.5433,0.07,86,20,4.0,RU,1706663177
400,peterhead,57.5058,-1.7981,5.22,82,100,9.31,GB,1706663177
401,pabrade,55.0,25.7833,-1.53,88,99,2.85,LT,1706663177
402,khovd,48.0056,91.6419,-21.47,97,100,0.57,MN,1706663177
403,kiunga,-6.1219,141.2906,26.54,92,100,0.74,PG,1706663177
404,corinto,37.9407,22.9573,5.53,84,100,11.9,GR,1706663178
405,banda aceh,5.5577,95.3222,26.25,83,22,5.62,ID,1706663178
406,bolhrad,45.6826,28.6149,-0.91,75,7,1.12,UA,1706663178
407,kismayo,-0.3582,42.5454,26.39,84,100,6.85,SO,1706663178
408,kavaratti,10.5669,72.642,27.54,68,33,3.73,IN,1706662974
409,ceerigaabo,10.6162,47.368,14.1,69,53,1.14,SO,1706663178
410,weno,7.4515,151.8468,28.97,70,100,5.66,FM,1706663178
411,serres,41.0856,23.5497,-0.33,54,0,1.18,GR,1706663178
412,taulaga,-11.0553,-171.0883,29.28,63,13,1.15,AS,1706663179
413,kalmunai,7.4167,81.8167,24.13,92,10,2.79,LK,1706663179
414,bastrop,32.7562,-91.8724,17.82,56,0,0.0,US,1706663179
415,inhambane,-23.865,35.3833,23.44,87,0,4.24,MZ,1706663179
416,wickenburg,33.9686,-112.7296,20.65,36,0,1.79,US,1706663179
417,cheongsong gun,36.4335,129.057,4.86,58,65,1.42,KR,1706663179
418,changuinola,9.4333,-82.5167,22.19,86,99,2.24,PA,1706663179
419,nova sintra,14.8667,-24.7167,21.01,63,0,5.09,CV,1706663180
420,kindu,-2.95,25.95,20.95,99,100,1.09,CD,1706663180
421,marat,25.0701,45.4615,13.78,36,5,3.69,SA,1706663180
422,camocim,-2.9022,-40.8411,26.62,87,8,4.44,BR,1706663180
423,margate,51.3813,1.3862,7.39,90,100,1.43,GB,1706663180
424,lido adriano,44.4123,12.3086,3.43,58,72,1.47,IT,1706663180
425,paka,4.6374,103.4368,23.96,100,40,0.0,MY,1706663180
426,san pedro,14.35,121.0167,27.42,75,20,6.71,PH,1706663181
427,arraial do cabo,-22.9661,-42.0278,24.98,94,40,1.03,BR,1706662915
428,santo antonio do ica,-3.1022,-67.9397,24.95,89,100,0.76,BR,1706662901
429,luganville,-15.5333,167.1667,29.53,72,99,2.43,VU,1706663181
430,xinzhi,36.4989,111.7047,3.31,61,100,1.69,CN,1706663181
431,leer,53.2316,7.461,5.53,94,100,6.65,DE,1706663181
432,unai,-16.3575,-46.9061,23.28,85,100,1.99,BR,1706663057
433,freetown,8.484,-13.2299,26.84,83,20,3.6,SL,1706663182
434,xishan,27.6667,113.5,12.45,94,98,1.22,CN,1706663182
435,okha,53.5739,142.9478,-18.59,92,97,6.71,RU,1706663182
436,kharabali,47.4196,47.2568,-3.43,95,98,4.71,RU,1706663182
437,island harbour,50.724,-1.2758,7.34,81,18,0.08,GB,1706663015
438,kuusamo,65.9667,29.1833,-2.98,80,0,6.17,FI,1706663182
439,vila velha,-20.3297,-40.2925,27.19,93,75,2.57,BR,1706663182
440,lensk,60.7253,114.9278,-32.79,98,38,2.04,RU,1706663183
441,thayetmyo,19.3167,95.1833,16.24,43,0,0.15,MM,1706663183
442,nar'yan-mar,67.6713,53.087,-6.05,92,17,4.92,RU,1706663183
443,kaa-khem,51.6833,94.7333,-31.44,93,39,1.15,RU,1706663183
444,palmas,-10.2128,-48.3603,24.93,94,75,2.06,BR,1706663183
445,kemijarvi,66.7131,27.4306,-2.08,80,99,7.0,FI,1706663183
446,hithadhoo,-0.6,73.0833,27.45,73,16,1.9,MV,1706662883
447,gobindpur,22.6333,86.0667,16.71,51,82,1.02,IN,1706663183
448,huaicheng,23.9051,112.1931,16.9,93,100,0.56,CN,1706662988
449,axim,4.8699,-2.2405,26.32,84,8,2.53,GH,1706663184
450,laxey,54.2302,-4.3999,6.81,77,74,7.52,IM,1706663184
451,acarau,-2.8856,-40.12,27.01,82,4,5.16,BR,1706663140
452,chipinge,-20.1883,32.6236,17.09,95,88,2.32,ZW,1706663184
453,inarajan village,13.2736,144.7484,29.54,69,21,10.8,GU,1706663184
454,santa ana de yacuma,-13.75,-65.4333,25.13,89,99,1.83,BO,1706663184
455,frontera,26.9333,-101.45,20.86,37,0,4.12,MX,1706663185
456,larkird,35.4894,66.6641,-2.14,91,100,1.81,AF,1706663185
457,holualoa,19.6228,-155.9522,25.43,78,40,4.63,US,1706663185
458,vilyuysk,63.7553,121.6247,-26.11,99,100,1.34,RU,1706663185
459,katima mulilo,-17.5,24.2667,19.33,82,99,1.3,NA,1706662906
460,mugia,43.1041,-9.2179,10.09,77,100,1.91,ES,1706663185
461,igra,57.5558,53.0547,-2.61,88,81,5.77,RU,1706663185
462,darwin,-12.4611,130.8418,31.05,77,75,5.14,AU,1706662814
463,katsuura,35.1333,140.3,12.9,57,5,5.9,JP,1706663186
464,qamdo,31.1667,97.2333,-11.38,53,77,2.69,CN,1706663186
465,farim,12.4839,-15.2217,23.68,20,100,0.37,GW,1706663186
466,calama,-22.4667,-68.9333,21.27,26,0,9.26,CL,1706663186
467,tocopilla,-22.092,-70.1979,23.59,70,12,5.08,CL,1706663186
468,murun-kuren,49.6342,100.1625,-26.24,96,22,0.73,MN,1706663186
469,hastings,50.8552,0.5729,7.66,35,27,2.26,GB,1706663186
470,lamu,-2.2717,40.902,27.12,86,100,4.82,KE,1706663187
471,nuku'alofa,-21.1333,-175.2,28.19,89,75,2.57,TO,1706663187
472,lionel town,17.8101,-77.2406,27.94,77,39,0.3,JM,1706663187
473,al jawf,29.5,38.75,6.83,54,0,4.0,SA,1706663187
474,ilava,48.9977,18.2353,0.66,80,100,1.31,SK,1706663187
475,xilin hot,43.9667,116.0333,-29.23,98,35,1.36,CN,1706663187
476,kem',64.9555,34.5793,0.29,71,24,7.86,RU,1706663187
477,suwannaphum,15.6035,103.8021,24.92,57,28,2.6,TH,1706663188
478,haiku-pauwela,20.9219,-156.3051,23.43,95,100,3.6,US,1706663188
479,sainte-anne-des-monts,49.124,-66.4924,-14.07,85,47,3.6,CA,1706663188
480,mahina,-17.5065,-149.489,29.86,74,99,2.58,PF,1706662974
481,lahat,-3.8,103.5333,25.26,94,100,0.79,ID,1706663188
482,sisimiut,66.9395,-53.6735,-20.58,76,100,8.05,GL,1706663188
483,aver-o-mar,41.4078,-8.7812,14.31,72,0,5.14,PT,1706663188
484,luderitz,-26.6481,15.1594,18.54,85,0,3.54,NA,1706663189
485,ratnagiri,16.9833,73.3,21.3,65,23,2.25,IN,1706663189
486,mbale,1.0821,34.175,20.06,70,100,0.97,UG,1706663189
487,kenai,60.5544,-151.2583,-12.95,74,20,0.0,US,1706663179
488,pruzhany,52.5567,24.4644,0.62,76,100,4.3,BY,1706663189
489,poronaysk,49.2167,143.1167,-15.9,87,60,1.06,RU,1706663189
490,rangkasbitung,-6.3591,106.2494,29.1,87,100,0.57,ID,1706663189
491,hakui,36.8833,136.7833,8.71,63,100,1.87,JP,1706663190
492,shalqar,47.8333,59.6,-7.04,95,100,6.6,KZ,1706663190
493,paraty,-23.2178,-44.7131,23.84,89,59,1.86,BR,1706662969
494,khenchela,35.4358,7.1433,6.45,74,23,2.36,DZ,1706663190
495,urangan,-25.3,152.9,29.0,79,100,4.92,AU,1706663190
496,trairi,-3.2778,-39.2689,26.85,82,5,3.75,BR,1706663190
497,shar,49.5886,81.0453,-12.53,85,100,5.41,KZ,1706663190
498,lerwick,60.1545,-1.1494,8.0,81,100,15.21,GB,1706663191
499,imperia,43.9667,7.7833,6.89,69,23,1.38,IT,1706663191
500,rio gallegos,-51.6226,-69.2181,18.03,42,0,10.8,AR,1706662897
501,port hedland,-20.3167,118.5667,31.03,70,8,3.09,AU,1706663191
502,puan,35.7281,126.7319,5.94,63,55,2.92,KR,1706663191
503,kone,-21.0595,164.8658,28.47,70,87,1.72,NC,1706663191
504,aripuana,-9.1667,-60.6333,26.39,76,100,0.33,BR,1706663191
505,alaghsas,17.0187,8.0168,18.34,24,25,9.08,NE,1706663192
506,kostyantynivka,48.5277,37.7069,-0.67,80,98,2.23,UA,1706663192
507,rabo de peixe,37.8,-25.5833,13.73,82,40,2.57,PT,1706663192
508,sao vicente,-23.9631,-46.3919,30.15,26,97,1.35,BR,1706663192
509,city of balikpapan,-1.242,116.8942,28.97,74,20,1.03,ID,1706663192
510,colchani,-20.3,-66.9333,14.07,52,5,6.75,BO,1706663192
511,mareeba,-17.0,145.4333,31.38,79,97,2.34,AU,1706663193
512,ati,13.2154,18.3353,19.47,18,0,6.41,TD,1706663193
513,chadan,51.2833,91.5833,-28.73,97,100,0.45,RU,1706663193
514,sabang,5.8933,95.3214,28.02,77,29,8.97,ID,1706663193
515,camas,37.402,-6.0331,11.69,83,0,2.06,ES,1706663193
516,ulsteinvik,62.3432,5.8487,6.71,71,100,11.18,NO,1706663193
517,dunedin,-45.8742,170.5036,25.6,85,8,2.68,NZ,1706662905
518,tofol,5.3248,163.0078,27.92,77,100,7.39,FM,1706663194
519,shache,38.4167,77.2406,-2.39,53,100,1.74,CN,1706663194
520,porbandar,21.6422,69.6093,20.64,84,100,2.71,IN,1706663194
521,plettenberg bay,-34.0527,23.3716,21.54,77,88,1.93,ZA,1706663194
522,kehychivka,49.2866,35.7615,-0.65,75,85,2.6,UA,1706663194
523,gillette,44.2911,-105.5022,9.51,49,0,6.17,US,1706663194
524,karrapur,23.95,78.85,14.23,51,100,2.12,IN,1706663194
525,levuka,50.1834,-105.4011,9.85,57,75,8.23,CA,1706663194
526,dzhangala,49.2167,50.3333,-2.3,91,100,6.76,KZ,1706663195
527,wynne,35.2245,-90.7868,7.44,66,0,3.53,US,1706662778
528,mtwara,-10.2667,40.1833,25.63,100,75,2.06,TZ,1706663195
529,kintinku,-5.8833,35.2333,20.08,96,100,1.57,TZ,1706663195
530,pangkalpinang,-2.1333,106.1333,27.04,79,96,2.45,ID,1706663195
531,shihezi,44.3,86.0333,-16.24,91,100,0.94,CN,1706663195
532,cole harbour,44.6724,-63.4751,-7.34,81,75,4.12,CA,1706662954
533,fujin,47.26,132.0322,-18.28,80,100,3.81,CN,1706663123
534,altamont,42.2068,-121.7372,12.21,61,40,6.69,US,1706663196
535,el bauga,18.262,33.9081,13.95,33,9,5.94,SD,1706663196
536,guerrero negro,27.9769,-114.0611,19.55,52,0,4.57,MX,1706663196
537,tiebo,14.6333,-16.2333,22.06,40,0,1.03,SN,1706663196
538,shulan,44.4167,126.95,-17.17,89,100,3.22,CN,1706663196
539,farafangana,-22.8167,47.8333,23.17,85,100,3.47,MG,1706663196
540,zhaotong,27.3167,103.7167,3.77,62,0,0.95,CN,1706663196
541,bardai,11.65,7.2333,18.65,20,21,4.53,NG,1706663197
542,saint-joseph,-21.3667,55.6167,25.21,83,62,4.35,RE,1706663197
543,kayangel,8.0823,134.7173,27.29,83,9,10.53,PW,1706663197
544,yorosso,12.3536,-4.7761,22.66,16,97,3.87,ML,1706663197
545,serdar,38.9764,56.2757,0.47,74,13,2.57,TM,1706663197
546,ta`u,-14.2336,-169.5144,29.06,75,64,3.72,AS,1706663197
